ticker,date,mse,adj_close_future,adj_close_pred
ADSK,2024-07-02,26.18168521314276,247.86000061035156,242.7431964111328
ADSK,2024-07-03,6.735088605532044,246.3000030517578,243.7047981262207
AEE,2024-06-25,0.508236648416431,70.1500015258789,70.86290870666504
AEE,2024-06-26,0.764544849166703,70.12999725341797,71.00437980651856
AEE,2024-06-27,0.031484856995779444,70.94000244140625,70.76256271362304
AEE,2024-06-28,0.006814800275775469,71.11000061035156,71.19255241394043
AEE,2024-07-01,0.16653799308391615,70.75,71.15809066772461
AEE,2024-07-02,0.2941288814831651,71.5,70.9576634979248
AEE,2024-07-03,0.24080805145251327,70.55999755859375,71.05071952819824
AEP,2024-06-25,2.593883845616959,86.88999938964844,88.5005532836914
AEP,2024-06-26,0.026023317689539895,87.16000366210938,87.32132110595703
AEP,2024-06-27,0.5362518299953081,88.30000305175781,87.56771087646484
AEP,2024-06-28,0.4731086000748906,87.73999786376953,88.42782676696777
AEP,2024-07-01,0.16406331705683475,87.27999877929688,87.68504608154296
AEP,2024-07-02,0.7568792909131395,87.62000274658203,88.48999084472656
AEP,2024-07-03,2.1042347555737804,87.55999755859375,89.01059562683105
AES,2024-06-25,0.008944016604408385,18.899999618530273,18.805426807403563
AES,2024-06-26,0.09219560677481164,18.90999984741211,18.60636255264282
AES,2024-06-27,0.025931166676623933,19.09000015258789,18.92896858215332
AES,2024-06-28,1.3126395403920579,17.56999969482422,18.7157045173645
AES,2024-07-01,1.6421390937639873,17.440000534057617,18.72146028518677
AES,2024-07-02,1.7333965821411141,17.530000686645508,18.84658588409424
AES,2024-07-03,0.7577544967096852,17.889999389648438,18.760490341186525
AFL,2024-06-25,0.0002279530467697149,90.01000213623047,90.02510025024414
AFL,2024-06-26,0.5345059917981886,89.22000122070312,89.95110038757325
AFL,2024-06-27,0.076505807624779,89.16000366210938,89.43660049438476
AFL,2024-06-28,0.3767536843355964,89.30999755859375,89.92380020141601
AFL,2024-07-01,0.44249505540706097,89.05999755859375,89.72520057678223
AFL,2024-07-02,0.005402303833141756,89.43000030517578,89.50350067138672
AFL,2024-07-03,0.6101236556176194,89.08999633789062,89.8711004638672
AIG,2024-06-25,0.5809895651936773,74.51000213623047,75.27222885131836
AIG,2024-06-26,0.05007273482682776,74.48999786376953,74.71376724243164
AIG,2024-06-27,1.1328986881301593,74.97000122070312,73.90562408447266
AIG,2024-06-28,1.1027988254827505,74.23999786376953,75.29014015197754
AIG,2024-07-01,0.08585433824826215,74.48999786376953,74.7830069732666
AIG,2024-07-02,2.135315332125902,75.33000183105469,73.86873001098633
AIG,2024-07-03,0.010101559658540418,75.1500015258789,75.25050804138183
AIZ,2024-06-25,4.970563293360977,166.57000732421875,168.79948333740234
AIZ,2024-06-26,21.441414657229885,164.80999755859375,169.4404850769043
AIZ,2024-06-27,0.9317195221178269,167.25999450683594,168.2252507019043
AIZ,2024-06-28,5.505118906894403,166.25,168.5962989807129
AIZ,2024-07-01,6.690113754216738,166.88999938964844,169.476524810791
AIZ,2024-07-02,0.1428737565312612,165.85000610351562,166.22799255371095
AIZ,2024-07-03,20.68870705582715,163.92999267578125,168.47847671508788
AJG,2024-06-25,25.2929491476899,259.8999938964844,264.92920349121096
AJG,2024-06-26,125.6821088971195,253.5,264.71080322265624
AJG,2024-06-27,20.326556289737205,260.1300048828125,264.638503112793
AJG,2024-06-28,28.551985134369353,259.30999755859375,264.6534033203125
AJG,2024-07-01,28.893869643707117,259.2200012207031,264.5953030395508
AJG,2024-07-02,6.541844338976022,262.0,264.55770294189455
AJG,2024-07-03,3.7183333105044296,262.6300048828125,264.5583029174805
AKAM,2024-06-25,0.2136277228676735,88.25,88.71219879150391
AKAM,2024-06-26,0.18714093022054154,88.43000030517578,88.86259819030762
AKAM,2024-06-27,1.683253237503802,89.94000244140625,88.64259994506835
AKAM,2024-06-28,3.840822152415744,90.08000183105469,88.12020027160645
AKAM,2024-07-01,2.723816916416972,89.52999877929688,87.8795997619629
AKAM,2024-07-02,5.534717886060694,90.81999969482422,88.46740158081055
AKAM,2024-07-03,5.620701408953623,90.33000183105469,87.95919998168945
ALB,2024-06-25,0.3790478744477958,92.7699966430664,93.38566528320312
ALB,2024-06-26,49.22429325537814,100.27999877929688,93.26399612426758
ALB,2024-06-27,0.007426959577575032,96.2699966430664,96.1838168334961
ALB,2024-06-28,4.906878341298807,95.5199966430664,93.30484916687011
ALB,2024-07-01,13.414178412864286,97.41000366210938,93.747466506958
ALB,2024-07-02,0.7396486854935697,97.05999755859375,96.19996925354003
ALB,2024-07-03,48.724657151708364,100.08999633789062,93.10969139099122
ALGN,2024-06-25,13.764877833864828,235.22999572753906,238.94010055541992
ALGN,2024-06-26,2.3418213217137858,243.61000061035156,242.07969955444335
ALGN,2024-06-27,1.9460241485596317,243.0,241.6050003051758
ALGN,2024-06-28,0.05198756256103982,241.42999267578125,241.65800048828126
ALGN,2024-07-01,7.181870847148826,238.63999938964844,241.3199006652832
ALGN,2024-07-02,6.15036896976564,239.74000549316406,242.21999923706053
ALGN,2024-07-03,12.249963684108963,243.3699951171875,239.87000030517578
ALL,2024-06-25,0.2043337684182642,161.33999633789062,160.88796340942383
ALL,2024-06-26,13.03964652980262,158.36000061035156,161.97104568481444
ALL,2024-06-27,0.5917477222614956,160.00999450683594,159.24074310302734
ALL,2024-06-28,1.0210387687376163,159.66000366210938,160.67046829223634
ALL,2024-07-01,3.9302191289007484,160.5399932861328,162.52247131347656
ALL,2024-07-02,0.33717518360878534,160.17999267578125,159.59932479858398
ALL,2024-07-03,1.4207300632151239,159.44000244140625,160.63194625854493
ALLE,2024-06-25,1.9557580349788826,116.12999725341797,117.5284814453125
ALLE,2024-06-26,0.14044767251471058,114.6500015258789,115.02476501464844
ALLE,2024-06-27,0.4154483650816204,116.31999969482422,115.6754468536377
ALLE,2024-06-28,0.916077049350732,118.1500015258789,117.19288238525391
ALLE,2024-07-01,0.3255655260145625,115.73999786376953,116.31058135986328
ALLE,2024-07-02,0.6018714689313537,116.11000061035156,115.33419685363769
ALLE,2024-07-03,3.2392315519172707,115.69000244140625,117.48978897094726
AMAT,2024-06-25,2.3064402722899007,234.27000427246094,235.788701171875
AMAT,2024-06-26,38.87153180921523,232.1699981689453,238.40470199584962
AMAT,2024-06-27,50.37881448648936,232.52999877929688,239.62780227661133
AMAT,2024-06-28,1.4669975595223101,235.99000549316406,237.20120223999024
AMAT,2024-07-01,1.1800441494496896,237.41000366210938,238.4963020324707
AMAT,2024-07-02,0.832106356840221,240.86000061035156,239.94780197143555
AMAT,2024-07-03,45.2941877624493,243.30999755859375,236.57990188598632
AMCR,2024-06-25,0.021466915559618813,9.880000114440918,10.026516036987305
AMCR,2024-06-26,0.009133386414041456,9.84000015258789,9.935568904876709
AMCR,2024-06-27,0.012295028562802896,9.8100004196167,9.9208833694458
AMCR,2024-06-28,0.033069535018673005,9.779999732971191,9.961850042343139
AMCR,2024-07-01,0.10997680670081787,9.600000381469727,9.931627893447876
AMCR,2024-07-02,0.09071138595453522,9.579999923706055,9.881183233261108
AMCR,2024-07-03,0.043538797338839266,9.619999885559082,9.828659410476684
AMD,2024-06-25,0.3750313977185484,160.25,160.86239807128905
AMD,2024-06-26,7.725099272180552,157.5399932861328,160.3193995666504
AMD,2024-06-27,20.651564647690975,159.47000122070312,154.92560195922852
AMD,2024-06-28,2.578941646948506,162.2100067138672,160.6040983581543
AMD,2024-07-01,6.741276288789675,157.69000244140625,160.28639923095704
AMD,2024-07-02,95.69725549851137,164.30999755859375,154.5275001525879
AMD,2024-07-03,8.125323456992348,163.89999389648438,161.0494985961914
AME,2024-06-25,5.423055242177948,168.72000122070312,171.0487466430664
AME,2024-06-26,5.962009082951826,166.5800018310547,169.02172439575196
AME,2024-06-27,10.135992015375146,166.47000122070312,169.65370849609374
AME,2024-06-28,9.910284630363744,166.7100067138672,169.85806716918944
AME,2024-07-01,15.479628423455829,165.57000732421875,169.50442321777345
AME,2024-07-02,13.630081849843549,166.10000610351562,169.79190017700196
AME,2024-07-03,12.998972492237817,166.3000030517578,169.9054118347168
AMGN,2024-06-25,28.276526765454356,319.30999755859375,313.9924298095703
AMGN,2024-06-26,25.02583064338577,312.82000732421875,307.81742492675784
AMGN,2024-06-27,56.56717253253812,313.69000244140625,306.16888732910155
AMGN,2024-06-28,2.197982698548658,312.45001220703125,310.9674526977539
AMGN,2024-07-01,10.95957512903796,311.010009765625,307.69948486328127
AMGN,2024-07-02,15.684981554348752,310.7699890136719,306.8095620727539
AMGN,2024-07-03,3.114516196328718,309.3800048828125,311.1448040771484
AMP,2024-06-25,0.8729454362043392,438.1300048828125,439.06432037353517
AMP,2024-06-26,20.328482573629447,433.8800048828125,438.38871673583986
AMP,2024-06-27,22.46929536889522,430.3399963378906,435.0801751708984
AMP,2024-06-28,69.38549869280541,427.19000244140625,435.5197982788086
AMP,2024-07-01,68.19176465543734,426.0899963378906,434.3478268432617
AMP,2024-07-02,0.027923707324640484,433.8699951171875,434.03709899902344
AMP,2024-07-03,1.2091401064396985,434.0,432.9003909301758
AMT,2024-06-25,10.236160516220783,192.67999267578125,195.87939270019533
AMT,2024-06-26,4.59172911415104,192.6699981689453,194.81283020019532
AMT,2024-06-27,0.06445722628236221,195.32000732421875,195.066123046875
AMT,2024-06-28,0.942300401670908,194.3800048828125,195.35072647094728
AMT,2024-07-01,3.9819996665610233,194.02000427246094,196.01549911499023
AMT,2024-07-02,1.8674325958378784,192.27000427246094,193.6365446472168
AMT,2024-07-03,0.09726582527169532,194.7899932861328,195.10186798095702
AMZN,2024-06-25,0.044350678712217456,186.33999633789062,186.12940032958986
AMZN,2024-06-26,54.20835429225153,193.61000061035156,186.24736831665038
AMZN,2024-06-27,202.14841382446275,197.85000610351562,183.63211547851563
AMZN,2024-06-28,39.08505574536924,193.25,186.99819580078125
AMZN,2024-07-01,108.00440194806126,197.1999969482422,186.8074803161621
AMZN,2024-07-02,268.97919907307653,200.0,183.59941467285157
AMZN,2024-07-03,131.42471151113568,197.58999633789062,186.12593460083008
ANET,2024-06-25,3.9720728420768294,334.5299987792969,332.53699279785155
ANET,2024-06-26,2.6321160880659367,334.70001220703125,336.32239196777346
ANET,2024-06-27,139.0771998362275,347.92999267578125,336.1368930053711
ANET,2024-06-28,231.81033587135607,350.4800109863281,335.2546920776367
ANET,2024-07-01,400.70512004314503,356.70001220703125,336.6823919677734
ANET,2024-07-02,449.7333593783504,357.010009765625,335.80309204101565
ANET,2024-07-03,867.4273937781588,365.4200134277344,335.96789306640625
ANSS,2024-06-25,8.46345785072785,324.3800048828125,321.4708026123047
ANSS,2024-06-26,0.011880321420818327,321.32000732421875,321.42900421142576
ANSS,2024-06-27,26.004867257640022,321.82000732421875,326.9195040893555
ANSS,2024-06-28,6.125638595588688,321.5,323.97500274658205
ANSS,2024-07-01,1.726856500059396,321.1600036621094,319.8459045410156
ANSS,2024-07-02,2.451088950079744,327.1000061035156,328.66560150146483
ANSS,2024-07-03,40.56559465963992,326.95001220703125,320.5808996582031
AON,2024-06-25,27.013102151424555,292.82000732421875,298.0174203491211
AON,2024-06-26,76.26148115251253,288.7699890136719,297.5027709960938
AON,2024-06-27,26.264608393015806,292.79998779296875,297.92488861083984
AON,2024-06-28,7.435339646801359,293.5799865722656,296.3067684936523
AON,2024-07-01,17.53987721743163,293.489990234375,297.678053894043
AON,2024-07-02,0.526441295684884,295.57000732421875,296.2955700683594
AON,2024-07-03,9.586754613497046,294.7699890136719,297.86623748779294
AOS,2024-06-25,1.4891462116692202,82.93000030517578,84.1503060913086
AOS,2024-06-26,3.087872809561267,82.37999725341797,84.13723167419434
AOS,2024-06-27,3.3335431995085014,82.0199966430664,83.84579597473144
AOS,2024-06-28,3.8830507770311566,81.77999877929688,83.75054458618165
AOS,2024-07-01,13.207166621738045,80.18000030517578,83.81416687011719
AOS,2024-07-02,9.325789796938126,80.88999938964844,83.94381500244141
AOS,2024-07-03,7.847075936684395,81.04000091552734,83.84126419067383
APA,2024-06-25,0.003144878467558042,28.773508071899414,28.829587287902832
APA,2024-06-26,0.008994182808464757,28.416318893432617,28.321481227874756
APA,2024-06-27,2.679062675653387,28.84296226501465,27.206178016662598
APA,2024-06-28,2.841741834638242,29.210071563720703,27.524324893951416
APA,2024-07-01,5.793207942980049,29.39858627319336,26.991677894592286
APA,2024-07-02,3.835176297508232,29.13069725036621,27.1723366355896
APA,2024-07-03,2.7017421306305955,29.200149536132812,27.556451835632323
APD,2024-06-25,36.33542123738704,265.25799560546875,271.2858825683594
APD,2024-06-26,78.51957196107897,261.8912658691406,270.7523928833008
APD,2024-06-27,145.92936397989496,261.26556396484375,273.34568664550784
APD,2024-06-28,175.63129610598466,256.2799987792969,269.5325946044922
APD,2024-07-01,556.2137114653142,247.33999633789062,270.9241798400879
APD,2024-07-02,498.5017345065047,251.0,273.3271524047852
APD,2024-07-03,305.3190290583573,253.0,270.4733805847168
APH,2024-06-25,27.22599941085385,67.95999908447266,62.742145175933835
APH,2024-06-26,16.612421766397965,67.16000366210938,63.0841697883606
APH,2024-06-27,18.199389077145632,67.48999786376953,63.223923664093014
APH,2024-06-28,21.454865535799648,67.37000274658203,62.73806303024292
APH,2024-07-01,20.57941861902556,67.5199966430664,62.98354223251343
APH,2024-07-02,20.790737400164176,67.55999755859375,63.00031145095825
APH,2024-07-03,25.431262374499546,67.79000091552734,62.74705907821655
APTV,2024-06-25,3.419058932690688,73.36000061035156,75.20907035827636
APTV,2024-06-26,22.94254541055016,67.54000091552734,72.32983863830566
APTV,2024-06-27,6.293670379081769,68.9800033569336,71.48872222900391
APTV,2024-06-28,29.606663550722896,70.41999816894531,75.86119873046874
APTV,2024-07-01,13.826394456797468,68.44000244140625,72.15838844299316
APTV,2024-07-02,1.0678211911693496,69.44000244140625,70.47335678100586
APTV,2024-07-03,35.24718774383104,69.79000091552734,75.7269351196289
ARE,2024-06-25,8.607748133350912,114.97134399414062,117.90524040222168
ARE,2024-06-26,1.5109511635845954,114.38793182373047,115.6171393585205
ARE,2024-06-27,0.08256840370880059,115.09000396728516,114.80265678405762
ARE,2024-06-28,0.11262975042528353,116.97000122070312,117.3056047821045
ARE,2024-07-01,0.6544946035557905,115.80999755859375,116.61900596618652
ARE,2024-07-02,4.634440699925826,117.05999755859375,114.90722244262696
ARE,2024-07-03,0.07381416398622342,117.08999633789062,117.36168395996094
ATO,2024-06-25,0.29076936678029597,116.52999877929688,117.06922912597656
ATO,2024-06-26,0.0887905137566918,116.11000061035156,116.40797798156738
ATO,2024-06-27,6.9470564427589594e-06,116.55000305175781,116.55263877868653
ATO,2024-06-28,0.2115825229439069,116.6500015258789,116.19002052307128
ATO,2024-07-01,0.0007014504077901324,115.9800033569336,115.95351844787598
ATO,2024-07-02,0.005058455239289712,116.5199966430664,116.44887382507324
ATO,2024-07-03,0.47208511450161683,115.16000366210938,115.8470881652832
AVB,2024-06-25,0.6105752196126812,202.6065673828125,201.82517425537108
AVB,2024-06-26,2.3616320779859636,202.199951171875,200.66319091796876
AVB,2024-06-27,7.085591513067545,204.60000610351562,201.93812866210936
AVB,2024-06-28,14.504007908669276,206.88999938964844,203.0815866088867
AVB,2024-07-01,12.608343313283545,204.32000732421875,200.7691844177246
AVB,2024-07-02,9.076682421946966,204.1999969482422,201.18724365234374
AVB,2024-07-03,2.5791793433287253,200.9499969482422,202.55597930908203
AVGO,2024-06-25,30.8401511623106,158.07899475097656,163.6323857116699
AVGO,2024-06-26,88.29750025268653,159.1999969482422,168.59667190551758
AVGO,2024-06-27,154.20828989679737,158.66600036621094,171.08406341552734
AVGO,2024-06-28,19.139762506664518,160.55299377441406,164.9278952026367
AVGO,2024-07-01,17.520901354817845,164.0800018310547,168.26579940795898
AVGO,2024-07-02,18.171887832883268,165.7480010986328,170.0108508300781
AVGO,2024-07-03,57.47593459467932,172.9219970703125,165.34070861816406
AVY,2024-06-25,9.49463473305599,225.72000122070312,228.80133773803712
AVY,2024-06-26,4.575606004255048,224.05999755859375,226.19906417846678
AVY,2024-06-27,9.901231029541377,223.39999389648438,226.5466160583496
AVY,2024-06-28,59.2099933478263,218.64999389648438,226.34479690551757
AVY,2024-07-01,129.91402207266856,213.36000061035156,224.75798385620118
AVY,2024-07-02,132.8007141884103,215.1199951171875,226.6439143371582
AVY,2024-07-03,90.5619704899798,216.8300018310547,226.34640716552735
AWK,2024-06-25,4.161712683868245,129.3699951171875,131.4100227355957
AWK,2024-06-26,0.3160681674466596,129.5800018310547,130.14220123291017
AWK,2024-06-27,2.961323903247706,129.27000427246094,130.99085403442382
AWK,2024-06-28,7.218469940429143,129.16000366210938,131.84672470092772
AWK,2024-07-01,4.631974744539016,127.76000213623047,129.91220443725587
AWK,2024-07-02,8.191626402197807,128.4600067138672,131.32210845947264
AWK,2024-07-03,11.27832352037588,127.95999908447266,131.3183206176758
AXON,2024-06-25,0.042726207117084414,292.6300048828125,292.42330169677734
AXON,2024-06-26,0.4008155790869118,292.8800048828125,292.24690490722656
AXON,2024-06-27,27.554134088281828,298.3500061035156,293.10080291748045
AXON,2024-06-28,4.7279597261012,294.239990234375,292.06560302734374
AXON,2024-07-01,9.969889119129835,289.2099914550781,292.36750457763674
AXON,2024-07-02,0.3773505274020983,293.17999267578125,292.56570404052735
AXON,2024-07-03,17.308878084909036,296.55999755859375,292.3996035766602
AXP,2024-06-25,0.19599589245357527,229.9051971435547,230.34791137695314
AXP,2024-06-26,0.003634708501608659,229.99493408203125,230.05522262573243
AXP,2024-06-27,0.7012426853179932,227.72171020507812,228.55911254882812
AXP,2024-06-28,0.02043871095033438,230.86236572265625,231.00532974243163
AXP,2024-07-01,5.430204161565892,233.1156463623047,230.78536651611327
AXP,2024-07-02,43.83498884144549,235.26922607421875,228.64842636108398
AXP,2024-07-03,32.38825455546122,235.010009765625,229.31894180297851
AZO,2024-06-25,1380.3363747403587,2936.409912109375,2973.5627905273436
AZO,2024-06-26,3830.010982779277,2929.699951171875,2991.5870336914063
AZO,2024-06-27,600.4410625649115,2955.39990234375,2979.9038012695314
AZO,2024-06-28,159.18615082457248,2964.10009765625,2976.7169970703126
AZO,2024-07-01,21218.10658788165,2832.7900390625,2978.454401855469
AZO,2024-07-02,10599.687786569633,2870.0,2972.95478515625
AZO,2024-07-03,18012.514799284054,2844.8798828125,2979.090593261719
BA,2024-06-25,15.198277741617618,175.10000610351562,178.9985029602051
BA,2024-06-26,1.5687493698195611,178.5,177.24750274658203
BA,2024-06-27,34.11250825994648,182.50999450683594,176.66940307617188
BA,2024-06-28,6.971679574046836,182.00999450683594,179.36960067749024
BA,2024-07-01,76.95280749770735,186.6999969482422,177.92772201538085
BA,2024-07-02,47.817180683909285,185.4199981689453,178.505001373291
BA,2024-07-03,21.950976476894738,184.30999755859375,179.62481063842773
BAC,2024-06-25,0.0027104753075403326,39.380001068115234,39.327938842773435
BAC,2024-06-26,0.06416014559328367,39.0,39.25329853057861
BAC,2024-06-27,0.019331546910131368,39.25,39.38903793334961
BAC,2024-06-28,0.24338051283862883,39.77000045776367,39.276664352416994
BAC,2024-07-01,0.5400907622768157,40.0099983215332,39.27508964538574
BAC,2024-07-02,2.635655464168252,40.93000030517578,39.30653011322021
BAC,2024-07-03,3.0391702341394655,40.900001525878906,39.15667991638183
BALL,2024-06-25,1.9111659689894864,61.400001525878906,60.01755226135254
BALL,2024-06-26,0.9711484316706749,60.65999984741211,59.67453121185303
BALL,2024-06-27,0.1374264634237614,61.08000183105469,60.70929107666016
BALL,2024-06-28,1.1665207154034412,60.02000045776367,61.10005634307861
BALL,2024-07-01,0.027099587054695607,59.54999923706055,59.71461875915527
BALL,2024-07-02,1.304068614354037,59.709999084472656,60.85195732116699
BALL,2024-07-03,2.612832552936677,60.029998779296875,61.64642463684082
BAX,2024-06-25,0.14078128386073488,33.959999084472656,34.33520740509033
BAX,2024-06-26,0.013557813998498883,33.900001525878906,34.016439552307126
BAX,2024-06-27,0.07360255737984384,33.52000045776367,33.791298370361325
BAX,2024-06-28,0.37262044476428363,33.45000076293945,34.06042720794678
BAX,2024-07-01,0.7707917495251702,33.060001373291016,33.937948837280274
BAX,2024-07-02,0.10623828770895904,32.849998474121094,33.175940628051755
BAX,2024-07-03,0.8859481155429073,33.15999984741211,34.101248016357424
BBWI,2024-06-25,0.28960585935288846,40.939998626708984,41.478149032592775
BBWI,2024-06-26,4.920091715535426,40.04999923706055,42.26812721252441
BBWI,2024-06-27,8.484967573233419,39.029998779296875,41.94289554595947
BBWI,2024-06-28,6.831959270192667,39.04999923706055,41.663800926208495
BBWI,2024-07-01,13.38152462830862,38.439998626708984,42.098075256347656
BBWI,2024-07-02,14.751866095235354,38.119998931884766,41.96081474304199
BBWI,2024-07-03,17.157729926111642,37.70000076293945,41.84218978881836
BBY,2024-06-25,5.4538252280257,86.5199966430664,88.8553392791748
BBY,2024-06-26,28.273025698167498,84.26000213623047,89.57724067687988
BBY,2024-06-27,32.432195121733265,84.31999969482422,90.01492683410645
BBY,2024-06-28,18.798789986714773,84.29000091552734,88.62575805664062
BBY,2024-07-01,43.153310847259384,82.29000091552734,88.85911888122558
BBY,2024-07-02,50.33743790466058,82.16999816894531,89.26488632202148
BBY,2024-07-03,37.27433114097242,82.33000183105469,88.43527259826661
BDX,2024-06-25,0.35303028039866385,233.8699951171875,234.4641586303711
BDX,2024-06-26,35.348821830386626,231.6199951171875,237.56548263549806
